time,0.0.0.0,0.0.0.1,0.0.0.2,0.0.0.3,0.0.0.4,0.0.1.0,0.0.1.1,0.0.1.2,0.0.2.0,0.0.2.1,0.0.2.2,0.0.3.0,0.0.3.1,0.0.3.2,0.0.3.3,0.0.4.0,0.0.4.1,0.0.4.2,0.0.4.3,0.0.4.4,0.0.4.5,0.0.4.6,0.0.4.7,0.0.4.8,0.1.0.0,0.1.0.1,0.1.0.2,0.1.0.3,0.1.0.4,0.1.0.5,0.1.0.6,0.1.0.7,0.1.0.8,0.1.1.0,0.1.1.1,0.1.1.2,0.1.1.3,0.1.1.4,0.1.1.5,0.1.2.0,0.1.2.1,0.1.2.2,0.1.2.3,0.1.2.4,0.1.2.5,0.1.2.6,0.1.3.0,0.1.3.1,0.1.4.0,0.1.4.1,0.1.4.2,0.1.4.3,0.1.4.4,0.1.4.5,0.1.4.6,0.1.4.7,1.0.0.0,1.0.0.1,1.0.0.2,1.0.0.3,1.0.0.4,1.0.0.5,1.0.0.6,1.0.0.7,1.0.0.8,1.0.1.0,1.0.1.1,1.0.1.2,1.0.1.3,1.0.1.4,1.0.2.0,1.0.2.1,1.0.3.0,1.0.3.1,1.0.3.2,1.0.4.0,1.0.4.1,1.0.4.2,1.0.4.3,1.0.4.4,1.1.0.0,1.1.0.1,1.1.1.0,1.1.1.1,1.1.1.2,1.1.2.0,1.1.2.1,1.1.2.2,1.1.2.3,1.1.2.4,1.1.3.0,1.1.3.1,1.1.3.2,1.1.3.3,1.1.3.4,1.1.4.0,1.1.4.1,1.1.4.2,1.1.4.3,1.1.4.4
10.0,1.02520880905179,0,2.1071070346804266,0,0,0,0,0,0,0,0,0,1.307314738520903,0,0,0,0,0,0,0,0,0,0,0,0.10787186837766101,1.3940198294707782,7.585019860159437,0,0,0,2.0590822511737223,0.14200027002719548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216678912966679,8.203318350668349,0,0.35460084210684545,0.9868065142126393,2.60837110771773,0,0.2214051022304662,0,5.126090679918097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09195054120839102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0,0.511721930290588,9.089687635957075,1.1627986652719335,0,0,0,0,0,0,0,0,0,0.687545084196339,0,0,0,0,0,0,0,0,0,0,0,0.05952866299881994,1.023381125429727,5.568332671310478,0,0,0,5.52489407140661,0.06976762647616293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11049740743435868,4.933039243964856,0,0.9514588789035276,0.5189828798743988,1.9148635502322382,0,0.11644172988271632,2.5889480559935256,3.7631777813813256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046891025419145554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,0.2514194126908164,24.389293483643478,0.6115409569407215,0,0,0,0,0,0,0,0,0,0.35061994846548045,4.866655212985758,0,0,0,0,0,0,0,0,0,0,0.0313074108381321,0.6154069655076178,3.348499036220907,0,0,0,4.055948267839647,0.033865605524699596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05515359029807087,2.7222781539839387,0,0.6984872364850456,0.2646600997936381,1.1514970693980076,0,0,6.946620882961278,2.262974918687414,0,0,0,0,3.9073363034974453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023405150081555765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0,0.12204042306567396,17.904725661759446,0.3118609437193735,0,0,0,0,0,0,0,0,0,0.1750081693046382,13.058125540385028,0,0,0,0,0,0,0,0,0,0,0.015965502520441044,0.3396098946629159,1.8478559208894447,0,0,0,2.4390315140109293,0.016281736052971667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027098082883914142,1.4317049348838307,0,0.4200330648765524,0.13210223706774504,0.6354490936259529,0,0,5.0996697083121205,1.2488137392568077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01149942720669323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0,0.058673982802376734,10.76694949120046,0,0,0,0,0,0,0,0,0,0,0.08598508005642999,9.586261923257684,0,0,0,0,0,0,0,0,0,0,0.007969008552877762,0.17860818572588202,0,0,0,0,1.3459698735608976,0.007767217270848148,2.370929660074587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01315356465130418,0.7301111185654169,0,0.2317935819917234,0.06490452117198686,0.33419641629211033,0,0,3.066670062891427,0.6567781439336524,0,4.423103512439049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005581887835541129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,0.027990477863623724,5.941698400393328,0,0,0,0,0,0,0,0,0,0,0.04173765038711294,5.764667936665333,0,0,0,0,0,0,0,0,0,0,0.003915336301797482,0.09108288941942111,0,0,0,0,0.7078746554102024,0.0036815899533570325,6.3616376738721225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006323904873103038,0.3644270977972467,0,0.1219052559806525,0,0,0,0,1.6923297190265285,0.33493006389310653,0,11.867995248447468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002683632051087625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0.013267230527867924,3.124867644030133,0,0,0,0,0,0,0,0,0,0,0.02006641831868475,3.181209151772867,0,0,0,0,0,0,0,0,0,0,0,0.04546304282466989,0,0,0,0,0.3609872005558098,0.0017356186289419547,4.670220454995239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003016824679491207,0.17905045977758383,0,0.06216670812150238,0,0,0,0,0.8900327861923336,0,0,8.712560666057167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0,0.006254594550280673,1.593555037328164,0,0,0,0,0,0,0,0,0,0,0.00957270345262138,1.6730666683804605,0,0,0,0,0,0,0,0,0,0,0,0.022336919427363797,0,0,0,0,0,0.0,2.808422128416108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014299473085090577,0.08691211878786612,0,0.031029842505127886,0,0,0,0,0.4538804171541856,0,0,5.239270481022223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,0.0,0.7954058261361117,0,0,0,0,0,0,0,0,0,0,0.004537373891922646,0.853195757675368,0,0,0,0,0,0,0,0,0,0,0,0.010842468637263358,0,0,0,0,0,0.0,1.5498166199885017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006741226531191171,0.04178517277290314,0,0,0,0,0,0,0.2265495196066972,0,0.2411267349280423,2.8912706483632693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0,0.0,0.39079909189045947,0,0,0,0,0,0,0,0,0,0,0.002139062403219267,0.42586346915726186,0,0,0,0,0,0,0,0,0,0,0,0.005212787717195595,0,0,0,0,0,0.0,0.8150820663771184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01993365538976606,0,0,0,0,0,0,0.11130839581676227,0,0.6469871067569986,1.520581741174597,0.5676741261146644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
