0
1043
461
1052
1703
2640
3953
4299
5892
7707
7673
9031
8523
7074
5489
4180
2616
1831
1177
749
487
359
167
147
101
57
57
49
25
29
17
15
5
8
6
2
4
5
2
3
1
1
0
2
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
