"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"40",41,42,0.339208242925595,0.195841970364432,0.0699528945848215,0.0924558930159238,0.195304733512957,0.302354433498411,0.44327756481124,0.711861697432455,0.816891203151619
"41",42,43,0.278013224164184,0.196585036066031,0.0336686912252443,0.0493975996665952,0.133624104127049,0.233301328980393,0.374294003436217,0.65942853487792,0.774495271503996
"42",43,44,0.53461431041697,0.308659716031864,0.110250323452012,0.14571651638647,0.307812995721045,0.476530303544903,0.698634348006859,1.12194045522822,1.28747380515274
"43",44,45,0.709895495879755,0.409858355642679,0.146397517823318,0.193491825120363,0.408734025591635,0.63276779080772,0.927691921546466,1.48978517838514,1.70959107815175
"44",45,46,0.601326711078619,0.425202195112295,0.0728234544297837,0.106844184236178,0.289021298526766,0.504617437777709,0.809576532696983,1.42630622432318,1.67518899778811
"45",46,47,0.721742607522116,0.510349092050149,0.0874063781311859,0.128239771672325,0.346897920523047,0.60566726645076,0.971694532992467,1.71192457361743,2.0106462145798
"46",47,48,0.435983933320914,0.435983933320914,0.0110381575080544,0.0223630522400719,0.12542476149344,0.302201034150827,0.604402068301654,1.30609113980047,1.6082921739513
"47",48,49,0.536181055707945,0.536181055707945,0.0135749290132276,0.0275024927354553,0.154249677315445,0.371652387033617,0.743304774067234,1.60625489305254,1.97790728008616
"48",49,50,0.714992080987564,0.714992080987564,0.018102032216731,0.0366742992948625,0.205690403645114,0.495594745059218,0.991189490118436,2.14192485234997,2.63751959740919
"49",50,51,1.01080467898095,1.01080467898095,0.0255913587720615,0.0518475019672835,0.290790384893197,0.700636413332448,1.4012728266649,3.02810019908262,3.72873661241507
"50",51,52,1.44775567564225,1.44775567564225,0.0366540002040764,0.0742601580719652,0.416493353172592,1.00350776471109,2.00701552942217,4.33708840174246,5.34059616645355
"51",52,53,2.02715420339525,2.02715420339525,0.0513231008761071,0.103979417323713,0.583175922412085,1.40511622064366,2.81023244128732,6.07281127058179,7.47792749122545
"52",53,54,2.69995904585917,2.69995904585917,0.0683570446885091,0.138489794173585,0.7767298138477,1.87146900026461,3.74293800052921,8.08835445095437,9.95982345121897
"53",54,55,3.36859170028651,3.36859170028651,0.0852853578453263,0.172786165754255,0.969083441582291,2.33492983951122,4.66985967902245,10.0913988729744,12.4263287124856
"54",55,56,3.93473717329692,3.93473717329692,0.0996189202221789,0.201825632167557,1.13195334456712,2.72735197791517,5.45470395583033,11.7874191379982,14.5147711159133
"55",56,57,4.35041579791867,4.35041579791867,0.110142991823526,0.223147158230893,1.25153663277221,3.01547844459077,6.03095688918154,13.0326810092041,16.0481594537948
"56",57,58,4.6234448409456,4.6234448409456,0.117055488709016,0.237151717311225,1.33008219370973,3.20472775597587,6.40945551195174,13.8506029250174,17.0553306809933
"57",58,59,4.78919792065571,4.78919792065571,0.121251993353922,0.245653738824438,1.377766383196,3.31961903584606,6.63923807169212,14.347154775346,17.666773811192
"58",59,60,4.8847064671578,4.8847064671578,0.12367006039512,0.250552686816697,1.40524247979057,3.38582051557336,6.77164103114672,14.6332728105025,18.0190933260759
