"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"17",18,24,0.0218976453289497,0.000940584405514756,0.020092693457611,0.0203738287039618,0.0212561042623888,0.0218841796158196,0.022524507695567,0.0234673951115152,0.0237791199530961
"18",19,25,4.93376040174966e-05,4.93376040174966e-05,1.24911998491991e-06,2.53068824724585e-06,1.41935441735587e-05,3.41982211203108e-05,6.83964422406216e-05,0.000147802252655042,0.000182000473775352
"19",20,26,6.17637937874171e-05,6.17637937874171e-05,1.5637238714911e-06,3.16806845722995e-06,1.77683361992486e-05,4.2811399524434e-05,8.56227990488681e-05,0.000185027790386099,0.000227839189910533
"20",21,27,7.84860697529666e-05,7.84860697529666e-05,1.98709524344719e-06,4.02580908116074e-06,2.25790352051285e-05,5.44023979625e-05,0.000108804795925,0.000235123252183372,0.000289525650145872
"21",22,28,0.000100155206956906,0.000100155206956906,2.53571029836176e-06,5.13729051488664e-06,2.88128575041998e-05,6.94222993205774e-05,0.000138844598641155,0.000300038185845283,0.00036946048516586
"22",23,29,0.000127364540715267,0.000127364540715267,3.22459098583639e-06,6.53294688144334e-06,3.66404950298371e-05,8.82823723000994e-05,0.000176564744600199,0.000381550065127105,0.000469832437427205
"23",24,30,0.000160911942117789,0.000160911942117789,4.07393765291735e-06,8.25370361752025e-06,4.62914809906866e-05,0.000111535658997371,0.000223071317994741,0.000482049098202513,0.000593584757199883
"24",25,31,0.000202258121739865,0.000202258121739865,5.12073228947303e-06,1.03744853806759e-05,5.81860356323291e-05,0.000140194646829338,0.000280389293658676,0.000605911182884526,0.000746105829713864
"25",26,32,0.00025387055073778,0.00025387055073778,6.42744585644504e-06,1.30218568953226e-05,7.30340061707196e-05,0.000175969656471093,0.000351939312942186,0.000760528202150094,0.000936497858621187
"26",27,33,0.000319308106120928,0.000319308106120928,8.0841813185969e-06,1.6378364687592e-05,9.18592177195216e-05,0.000221327513487657,0.000442655026975313,0.000956561598713865,0.00117788911220152
