"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"21",22,28,9.55339622737345e-05,9.55339622737345e-05,2.4187105128248e-06,4.90025165091581e-06,2.74834082564382e-05,6.62190965977593e-05,0.000132438193195519,0.000286194174003916,0.000352413270601675
"22",23,29,0.000123818203004316,0.000123818203004316,3.13480548862311e-06,6.3510435372379e-06,3.56202772475371e-05,8.58242383144409e-05,0.000171648476628882,0.00037092618679349,0.000456750425107931
"23",24,30,0.000161781149576544,0.000161781149576544,4.09594408045663e-06,8.29828813158604e-06,4.65415363938118e-05,0.000112138147696729,0.000224276295393457,0.000484653011039119,0.000596791158735848
"24",25,31,0.000212764917835469,0.000212764917835469,5.38674133555161e-06,1.09134135658777e-05,6.12086525079406e-05,0.000147477402919724,0.000294954805839447,0.000637386731039777,0.000784864133959501
"25",26,32,0.000281320785480015,0.000281320785480015,7.12242562877263e-06,1.44298698669634e-05,8.09309465906537e-05,0.000194996709288382,0.000389993418576764,0.000842761756284041,0.00103775846557242
"26",27,33,0.000373644021100899,0.000373644021100899,9.45984758071052e-06,1.91654327704766e-05,0.000107490686349524,0.000258990299759169,0.000517980599518338,0.00111933745283245,0.00137832775259162
"27",28,34,0.000498170893124878,0.000498170893124878,1.26125950154979e-05,2.55528262763634e-05,0.00014331483496932,0.000345305750006539,0.000690611500013078,0.00149238662227941,0.00183769237228595
"28",29,35,0.000666396855172602,0.000666396855172602,1.68717076205946e-05,3.41816900713061e-05,0.000191710428371403,0.000461911101296903,0.000923822202593806,0.00199634656603545,0.00245825766733235
"29",30,36,0.000893997445049506,0.000893997445049506,2.26340556522091e-05,4.58560741306423e-05,0.000257187037758439,0.000619671808463859,0.00123934361692772,0.00267817699860961,0.00329784880707347
"30",31,37,0.00120236397161943,0.00120236397161943,3.0441220160689e-05,6.16732091572601e-05,0.000345898559196833,0.000833415196934869,0.00166683039386974,0.00360196055433889,0.00443537575127376
