"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"19",20,27,0.845748296311429,0.0101522287889101,0.825965969377092,0.829118934902015,0.838878760176263,0.84570767474206,0.852573549921407,0.86251622152793,0.86576147185848
"20",21,28,0.77075986945054,0.00988885373572955,0.751498519899154,0.754566601006179,0.764067087417412,0.770717578512239,0.777406549162594,0.787097396084117,0.790261554421181
"21",22,29,0.770374054110566,0.0101762189652311,0.750556653627346,0.753712432130365,0.763486093924656,0.770329247149138,0.777213169212321,0.787188516668705,0.790446088303701
"22",23,30,0.794853831797991,0.0107003115834011,0.774018373109864,0.777335658229163,0.787610647827472,0.79480581649685,0.802044673208841,0.812535789885982,0.815962156862934
"23",24,31,0.843053137170983,0.0113853353184073,0.820884277147655,0.824413747093402,0.835346164356908,0.843001885178461,0.850704239036846,0.861867352414759,0.865513257375283
"24",25,32,0.927514695102296,0.0122701728611489,0.903619710416091,0.90742476032371,0.9192093608797,0.92746058793421,0.935761045875401,0.94778919430122,0.951717165688307
"25",26,33,1.01672373013601,0.0130607058334633,0.991284495524279,0.995336586004841,1.00788419973248,1.01666780528522,1.02550229557858,1.0383016389569,1.0424807804059
"26",27,34,1.05082483107508,0.0133325924284621,1.02485401813909,1.02899125852718,1.04180166333735,1.05076844479014,1.05978653082606,1.07285074230204,1.07711608197244
"27",28,35,1.04436786011821,0.013228327387669,1.01859987781358,1.02270487065442,1.0354153069042,1.04431200911386,1.05325952886638,1.06622136237038,1.07045323843706
"28",29,36,1.06080304372661,0.0132527924064236,1.03498522137409,1.03909867373265,1.05183434318358,1.06074785444241,1.06971158115398,1.08269566931788,1.08693450161714
"29",30,37,1.03452386323374,0.0129925944910493,1.00921374744287,1.01324611521669,1.02573109635598,1.03446947237186,1.04325733737679,1.05598714335959,1.06014307719688
"30",31,38,1.06100295276648,0.01307590273549,1.03552762663297,1.03958701101834,1.05215435554617,1.06094923702111,1.0697929932041,1.08260212373488,1.08678354047095
"31",32,39,1.10714335698516,0.0132651487241639,1.08129500517937,1.08541485896098,1.09816750738035,1.1070903789998,1.11606145404528,1.12905256765628,1.13329277777225
"32",33,40,1.12486276604825,0.0132081107781166,1.09912254960247,1.10322588430702,1.11592607649837,1.12481107003395,1.1337431005526,1.14667598751325,1.15089676617366
"33",34,41,1.17780452269767,0.0132985541234943,1.15188234418422,1.15601604425605,1.16880771135909,1.17775447188922,1.18674677245507,1.19976372890967,1.20401113537502
"34",35,42,1.21589303231214,0.0132224788979012,1.19011390927289,1.19422604325234,1.20694867282981,1.21584510245914,1.22478514230608,1.23772351436638,1.24194453635141
"35",36,43,1.24243360624794,0.0130071021722589,1.21706937431183,1.22111652209762,1.23363588339021,1.24238821586593,1.25118184794573,1.26390552102418,1.26805578762938
"36",37,44,1.29782483943513,0.0128819930603681,1.2726979216254,1.27670878789702,1.28911299154771,1.29778221817858,1.3064902248415,1.31908627585781,1.32319397003397
