0
71
24
95
153
151
110
127
210
265
340
400
544
803
870
1031
1123
1219
1081
1415
1258
1025
978
621
416
572
654
550
914
812
943
852
762
724
675
724
847
1056
1325
1139
1353
1336
1343
1750
2256
1892
1980
1986
2123
2198
1951
1855
2339
1960
1791
1582
1435
1187
1006
751
