"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"37",38,45,1.45260381061194,0.0135109861018906,1.426241992136,1.43045188957564,1.44346810000466,1.45256192128001,1.46169385661427,1.47489861986413,1.47920368245097
"38",39,46,1.4398075941204,0.0129324615041225,1.41457063573939,1.41860183118825,1.43106380455094,1.43976887418736,1.44850917411984,1.46114543416456,1.4652645944676
"39",40,47,1.38447467413335,0.0121193620563385,1.36082180359801,1.36460059317962,1.37628112738507,1.38443931095616,1.39262967059166,1.40446938200581,1.40832851049756
"40",41,48,1.3492737647118,0.0114456259094997,1.32693285133483,1.33050274445548,1.3415362681953,1.34924140117984,1.35697598092324,1.36815517982953,1.37179859720821
"41",42,49,1.31457417148116,0.0108546156230843,1.29338453408272,1.29677101745672,1.30723665102303,1.31454429559516,1.32187912347712,1.33247923478528,1.3359335909329
"42",43,50,1.29409163413664,0.0103846839744612,1.27381707210269,1.27705785659668,1.28707221257011,1.29406385628669,1.30108077436068,1.31122016436857,1.31452405527563
"43",44,51,1.25782331065393,0.00990166524286039,1.23849033587074,1.24158095465194,1.25113065231482,1.25779732856945,1.26448764525867,1.27415429383262,1.27730393936767
"44",45,52,1.1901294661484,0.00933844262515887,1.17189595594539,1.17481086539337,1.18381753974497,1.19010504130081,1.19641476640094,1.20553138220793,1.20850178064068
"45",46,53,1.13374248573559,0.00887335438303103,1.1164169020036,1.11918670544512,1.12774494797019,1.13371933640695,1.13971478782574,1.14837723042303,1.15119962509385
"46",47,54,1.0923907074462,0.00853195935102385,1.07573157965202,1.07839486961944,1.08662394495044,1.09236849498238,1.09813325556685,1.1064623139415,1.10917606674558
"47",48,55,1.04802351280258,0.00823303400262412,1.03194840863157,1.03451824625407,1.04245872712372,1.04800195393481,1.05356479660852,1.06160231854625,1.064221134148
"48",49,56,1.00134421172638,0.00796626681606126,0.985790729072817,0.988276997964339,0.9959595936111,1.0013230864003,1.00670580058448,1.0144834858353,1.01701774777214
"49",50,57,0.9477476757104,0.00770959839500644,0.932696628574519,0.935102269135082,0.942536298700283,0.947726770823352,0.952936263771094,0.960464390696732,0.962917523498304
"50",51,58,0.884686147804845,0.00745013720456935,0.870143661418226,0.872467534305679,0.879649772519176,0.884665234809789,0.889699725304898,0.89697609737391,0.899347480913462
"51",52,59,0.836350876799077,0.0072916629252496,0.822119787294017,0.824393408693505,0.831421242704693,0.836329686287537,0.841257410582874,0.848380627609658,0.850702390120297
"52",53,60,0.787472172825519,0.00717307966888388,0.773475183533507,0.775710769808019,0.782622205776667,0.78745039308493,0.792298397234252,0.799307868462999,0.801592934459734
